# file...... time_results/voltageC_pv.csv
# date...... Sun Dec 10 19:41:19 2017
# user...... ericlinxie
# host...... (null)
# group..... class=meter
# property.. voltage_C
# limit..... 0
# interval.. 0
# timestamp,m633,m630,m632,m650,m680,m684,m634,m645,m646,m652,m671,m675,m692,m611
2000-08-02 11:00:00 HDT,-1327.35+2116.87j,-1283.49+2223.01j,-1330.75+2121.85j,-1200.89+2080j,-1506.46+1997.76j,-1405.04+2026.6j,-148.54+241.135j,-1329.13+2117.1j,-1328.07+2111.82j,+0+0j,-1410.7+2028.57j,-1408.36+2025.13j,-1410.7+2028.56j,-1397.78+2025.73j
2000-08-02 12:00:00 HDT,-1443.42+2086.44j,-1283.51+2223.05j,-1446.99+2091.12j,-1200.89+2080j,-1796.11+1913.43j,-1637.95+1963.22j,-161.871+237.883j,-1445.1+2086.36j,-1443.78+2081.09j,+0+0j,-1643.24+1965.14j,-1640.56+1962.44j,-1643.24+1965.13j,-1631.09+1962.58j
2000-08-02 13:00:00 HDT,-1450.93+1860.53j,-1283.52+2223.03j,-1454.66+1864.87j,-1200.89+2080j,-1812.38+1346.02j,-1655.13+1509.63j,-162.206+211.879j,-1452.88+1859.83j,-1451.6+1854.57j,+0+0j,-1659.59+1511.4j,-1656.53+1510.09j,-1659.59+1511.39j,-1648.88+1508.4j
2000-08-02 14:00:00 HDT,-1478.6+2029.33j,-1283.55+2223.03j,-1482.76+2033.83j,-1200.89+2080j,-1891.24+1766.68j,-1712.92+1846.62j,-165.81+231.378j,-1480.86+2029.77j,-1479.92+2024.84j,+0+0j,-1717.97+1848.63j,-1714.36+1846.49j,-1717.98+1848.62j,-1706.3+1845.92j
2000-08-02 15:00:00 HDT,-1446.22+1813.75j,-1283.52+2223.02j,-1450.08+1818.15j,-1200.89+2080j,-1800.81+1231.81j,-1647.03+1417.66j,-161.541+206.486j,-1448.45+1812.67j,-1447.31+1807.28j,+0+0j,-1651.4+1419.45j,-1648.34+1418.56j,-1651.4+1419.44j,-1640.89+1416.3j
2000-08-02 16:00:00 HDT,-1397.91+2023.44j,-1283.54+2223.01j,-1401.99+2028.14j,-1200.89+2080j,-1690.53+1757.42j,-1551.03+1836.41j,-156.47+230.514j,-1400.27+2023.98j,-1399.4+2019j,+0+0j,-1556.22+1838.55j,-1552.69+1835.41j,-1556.22+1838.53j,-1544.21+1835.48j
2000-08-02 17:00:00 HDT,-1354.85+1947.67j,-1283.49+2223j,-1358.39+1952.47j,-1200.89+2080j,-1572.54+1574.71j,-1461.95+1688.07j,-151.31+221.672j,-1356.91+1947.27j,-1355.94+1941.93j,+0+0j,-1466.99+1689.88j,-1464.51+1687.7j,-1466.99+1689.87j,-1455.21+1686.83j
2000-08-02 18:00:00 HDT,-1166.19+2156.19j,-1283.45+2222.95j,-1169.33+2161.58j,-1200.89+2080j,-1102.37+2107.84j,-1081.51+2108.74j,-130.067+245.313j,-1168.08+2156.88j,-1167.44+2151.62j,+0+0j,-1087.7+2110.77j,-1086.04+2106.61j,-1087.71+2110.76j,-1073.71+2107.55j
2000-08-02 19:00:00 HDT,-1137.36+2159.06j,-1283.45+2222.94j,-1140.43+2164.52j,-1200.89+2080j,-1029.63+2117.24j,-1023.36+2115.17j,-126.759+245.578j,-1139.24+2159.78j,-1138.63+2154.5j,+0+0j,-1029.63+2117.24j,-1028.16+2112.87j,-1029.63+2117.23j,-1015.48+2113.92j
2000-08-02 20:00:00 HDT,-1137.36+2159.06j,-1283.45+2222.94j,-1140.43+2164.52j,-1200.89+2080j,-1029.63+2117.24j,-1023.36+2115.17j,-126.759+245.578j,-1139.24+2159.78j,-1138.63+2154.5j,+0+0j,-1029.63+2117.24j,-1028.16+2112.87j,-1029.63+2117.23j,-1015.48+2113.92j
2000-08-02 21:00:00 HDT,-1137.36+2159.06j,-1283.45+2222.94j,-1140.43+2164.52j,-1200.89+2080j,-1029.63+2117.24j,-1023.36+2115.17j,-126.759+245.578j,-1139.24+2159.78j,-1138.63+2154.5j,+0+0j,-1029.63+2117.24j,-1028.16+2112.87j,-1029.63+2117.23j,-1015.48+2113.92j
2000-08-02 22:00:00 HDT,-1137.36+2159.06j,-1283.45+2222.94j,-1140.43+2164.52j,-1200.89+2080j,-1029.63+2117.24j,-1023.36+2115.17j,-126.759+245.578j,-1139.24+2159.78j,-1138.63+2154.5j,+0+0j,-1029.63+2117.24j,-1028.16+2112.87j,-1029.63+2117.23j,-1015.48+2113.92j
2000-08-02 23:00:00 HDT,-1137.36+2159.06j,-1283.45+2222.94j,-1140.43+2164.52j,-1200.89+2080j,-1029.63+2117.24j,-1023.36+2115.17j,-126.759+245.578j,-1139.24+2159.78j,-1138.63+2154.5j,+0+0j,-1029.63+2117.24j,-1028.16+2112.87j,-1029.63+2117.23j,-1015.48+2113.92j
2000-08-03 00:00:00 HDT,-1137.36+2159.06j,-1283.45+2222.94j,-1140.43+2164.52j,-1200.89+2080j,-1029.63+2117.24j,-1023.36+2115.17j,-126.759+245.578j,-1139.24+2159.78j,-1138.63+2154.5j,+0+0j,-1029.63+2117.24j,-1028.16+2112.87j,-1029.63+2117.23j,-1015.48+2113.92j
