# file...... time_results/powerB_pv.csv
# date...... Sun Dec 10 19:41:19 2017
# user...... ericlinxie
# host...... (null)
# group..... class=meter
# property.. measured_power_B
# limit..... 0
# interval.. 0
# timestamp,m633,m630,m632,m650,m680,m684,m634,m645,m646,m652,m671,m675,m692,m611
2000-08-02 10:00:00 HDT,+121407+92558.8j,-919565+410171j,-933435+370843j,-919549+410171j,-1.94832e+06-104513j,+0+0j,+120000+90000j,+335419+124762j,+165139-458.599j,+0+0j,-1.46792e+06+41084.1j,+68000-168280j,+68339.4-167786j,+0+0j
2000-08-02 11:00:00 HDT,+121416+92575.3j,-1.01165e+06+523091j,-1.02927e+06+472567j,-1.01163e+06+523091j,-2.04867e+06-28685.4j,+0+0j,+120000+90000j,+334377+124917j,+164098-301.609j,+0+0j,-1.56759e+06+129290j,+68000-165827j,+68333.3-165335j,+0+0j
2000-08-02 12:00:00 HDT,+121408+92559.3j,-2.21109e+06+657133j,-2.25685e+06+447336j,-2.21101e+06+657133j,-3.32637e+06-373721j,+0+0j,+120000+90000j,+336452+124443j,+166168-780.492j,+0+0j,-2.83898e+06-103676j,+68000-171797j,+68339.7-171315j,+0+0j
2000-08-02 13:00:00 HDT,+121200+92181.3j,-2.07573e+06+957178j,-2.33807e+06+773310j,-2.07565e+06+957178j,-3.86835e+06-68511.4j,+0+0j,+120000+90000j,+348978+129045j,+178697+3825j,+0+0j,-3.18524e+06+227077j,+68000-250693j,+68699.8-250196j,+0+0j
2000-08-02 14:00:00 HDT,+121508+92741.8j,+1.00904e+06+332242j,+992562+257160j,+1.00906e+06+332242j,+144.932+188.344j,+0+0j,+120000+90000j,+317985+109586j,+147742-15604.6j,+0+0j,+500302+2046.02j,+68000-140656j,+68152.9-140276j,+0+0j
2000-08-02 15:00:00 HDT,+121054+91917.1j,-2.05457e+06-271245j,-2.31899e+06-520594j,-2.0545e+06-271245j,-3.9348e+06-1.40892e+06j,+0+0j,+120000+90000j,+363998+131174j,+193707+5945.62j,+0+0j,-3.1914e+06-1.14885e+06j,+68000-324156j,+68920-323580j,+0+0j
2000-08-02 16:00:00 HDT,+121487+92702.8j,+1.00308e+06+334300j,+989576+276576j,+1.0031e+06+334300j,+139.186+196.836j,+0+0j,+120000+90000j,+320409+113899j,+150164-11294j,+0+0j,+497970+25769.9j,+68000-145644j,+68176.6-145230j,+0+0j
2000-08-02 17:00:00 HDT,+121182+92149j,-938931+36554.3j,-1.01956e+06-8733.93j,-938917+36554.2j,-2.27209e+06-522080j,+0+0j,+120000+90000j,+350895+128303j,+180613+3081.25j,+0+0j,-1.66726e+06-373373j,+68000-253070j,+68696.9-252505j,+0+0j
2000-08-02 18:00:00 HDT,+121432+92604.1j,+980224+371982j,+981388+335164j,+980241+371982j,+136.21+210.821j,+0+0j,+120000+90000j,+330759+124251j,+160489-960.34j,+0+0j,+487526+84039.3j,+68000-159949j,+68324.7-159442j,+0+0j
2000-08-02 19:00:00 HDT,+121423+92588j,+977189+373720j,+980149+341459j,+977207+373720j,-0+0j,+0+0j,+120000+90000j,+331799+125763j,+161528+550.093j,+0+0j,+486294+90973.6j,+68000-162449j,+68344.5-161931j,+0+0j
2000-08-02 20:00:00 HDT,+121423+92588j,+977189+373720j,+980149+341459j,+977207+373720j,-0+0j,+0+0j,+120000+90000j,+331799+125763j,+161528+550.093j,+0+0j,+486294+90973.6j,+68000-162449j,+68344.5-161931j,+0+0j
2000-08-02 21:00:00 HDT,+121423+92588j,+977189+373720j,+980149+341459j,+977207+373720j,-0+0j,+0+0j,+120000+90000j,+331799+125763j,+161528+550.093j,+0+0j,+486294+90973.6j,+68000-162449j,+68344.5-161931j,+0+0j
2000-08-02 22:00:00 HDT,+121423+92588j,+977189+373720j,+980149+341459j,+977207+373720j,-0+0j,+0+0j,+120000+90000j,+331799+125763j,+161528+550.093j,+0+0j,+486294+90973.6j,+68000-162449j,+68344.5-161931j,+0+0j
2000-08-02 23:00:00 HDT,+121423+92588j,+977189+373720j,+980149+341459j,+977207+373720j,-0+0j,+0+0j,+120000+90000j,+331799+125763j,+161528+550.093j,+0+0j,+486294+90973.6j,+68000-162449j,+68344.5-161931j,+0+0j
2000-08-03 00:00:00 HDT,+121423+92588j,+977189+373720j,+980149+341459j,+977207+373720j,-0+0j,+0+0j,+120000+90000j,+331799+125763j,+161528+550.093j,+0+0j,+486294+90973.6j,+68000-162449j,+68344.5-161931j,+0+0j
