# file...... time_results/measured_current_A_pv_control.csv
# date...... Sun Dec 10 19:41:50 2017
# user...... ericlinxie
# host...... (null)
# group..... class=meter
# property.. measured_current_A
# limit..... 0
# interval.. 0
# timestamp,m633,m630,m632,m650,m680,m684,m634,m645,m646,m652,m671,m675,m692,m611
2000-08-02 11:00:00 HDT,+65.0593-43.5751j,-295.271-244.573j,-295.27-244.581j,-313.726-259.859j,-791.862-56.8676j,+58.0155-35.102j,+563.848-377.651j,+0+0j,+0+0j,+58.0167-35.1278j,-364.857-198.528j,+190.306+21.1235j,+207.547-30.721j,+0+0j
2000-08-02 12:00:00 HDT,+65.1947-40.0711j,-769.059-243.588j,-769.059-243.596j,-817.126-258.812j,-1260.03-98.9265j,+63.2954-32.16j,+565.021-347.283j,+0+0j,+0+0j,+63.2987-32.1869j,-838.767-201.328j,+178.685+41.7399j,+195.924-10.1036j,+0+0j
2000-08-02 13:00:00 HDT,+65.5554-40.8646j,-662.455-348.695j,-662.454-348.703j,-703.859-370.488j,-1160.74-195.742j,+61.81-32.266j,+568.147-354.16j,+0+0j,+0+0j,+61.8129-32.2924j,-732.557-305.582j,+182.809+37.1193j,+200.048-14.7246j,+0+0j
2000-08-02 14:00:00 HDT,+65.4991-40.6948j,-687.7-335.61j,-687.699-335.617j,-730.681-356.585j,-1185.31-185.208j,+62.1088-32.217j,+567.659-352.689j,+0+0j,+0+0j,+62.1118-32.2435j,-757.74-292.68j,+181.996+38.103j,+199.235-13.7408j,+0+0j
2000-08-02 15:00:00 HDT,+65.351-41.8444j,-530.259-328.987j,-530.258-328.994j,-563.4-349.548j,-1029.62-163.956j,+60.4625-33.3728j,+566.375-362.651j,+0+0j,+0+0j,+60.4648-33.399j,-600.148-284.814j,+185.558+31.4196j,+202.797-20.4244j,+0+0j
2000-08-02 16:00:00 HDT,+65.2383-42.2699j,-475.791-294.656j,-475.791-294.664j,-505.528-313.072j,-974.023-124.29j,+59.8905-33.8751j,+565.398-366.339j,+0+0j,+0+0j,+59.8925-33.9013j,-545.562-250.023j,+186.619+28.9278j,+203.859-22.9163j,+0+0j
2000-08-02 17:00:00 HDT,+65.032-44.5001j,-178.465-276.498j,-178.464-276.505j,-189.619-293.779j,-677.709-77.6979j,+56.623-35.7806j,+563.611-385.668j,+0+0j,+0+0j,+56.6237-35.8061j,-248.027-229.453j,+193.124+15.4284j,+210.365-36.4163j,+0+0j
2000-08-02 18:00:00 HDT,+64.4264-49.03j,+402.39-261.542j,+402.391-261.549j,+427.54-277.888j,-93.1217-5.1145j,+50.0995-39.3008j,+558.362-424.927j,+0+0j,+0+0j,+50.0977-39.3249j,+333.46-209.597j,+203.213-13.4535j,+220.456-65.2994j,+0+0j
2000-08-02 19:00:00 HDT,+64.3109-49.7724j,+494.366-265.859j,+494.367-265.867j,+525.264-282.475j,+0+0j,+49.0415-39.8241j,+557.361-431.36j,+0+0j,+0+0j,+49.0393-39.848j,+425.558-213.111j,+204.466-18.3439j,+221.71-70.19j,+0+0j
2000-08-02 20:00:00 HDT,+64.3109-49.7724j,+494.366-265.859j,+494.367-265.867j,+525.264-282.475j,+0+0j,+49.0415-39.824j,+557.361-431.36j,+0+0j,+0+0j,+49.0393-39.848j,+425.558-213.111j,+204.466-18.3439j,+221.71-70.19j,+0+0j
2000-08-02 21:00:00 HDT,+64.3109-49.7724j,+494.366-265.859j,+494.367-265.867j,+525.264-282.475j,+0+0j,+49.0415-39.824j,+557.361-431.36j,+0+0j,+0+0j,+49.0393-39.848j,+425.558-213.111j,+204.466-18.3439j,+221.71-70.19j,+0+0j
2000-08-02 22:00:00 HDT,+64.3109-49.7724j,+494.366-265.859j,+494.367-265.867j,+525.264-282.475j,+0+0j,+49.0415-39.824j,+557.361-431.36j,+0+0j,+0+0j,+49.0393-39.848j,+425.558-213.111j,+204.466-18.3439j,+221.71-70.19j,+0+0j
2000-08-02 23:00:00 HDT,+64.3109-49.7724j,+494.366-265.859j,+494.367-265.867j,+525.264-282.475j,+0+0j,+49.0415-39.824j,+557.361-431.36j,+0+0j,+0+0j,+49.0393-39.848j,+425.558-213.111j,+204.466-18.3439j,+221.71-70.19j,+0+0j
2000-08-03 00:00:00 HDT,+64.3109-49.7724j,+494.366-265.859j,+494.367-265.867j,+525.264-282.475j,+0+0j,+49.0415-39.824j,+557.361-431.36j,+0+0j,+0+0j,+49.0393-39.848j,+425.558-213.111j,+204.466-18.3439j,+221.71-70.19j,+0+0j
