# file...... time_results/powerC_pv.csv
# date...... Sun Dec 10 19:41:19 2017
# user...... ericlinxie
# host...... (null)
# group..... class=meter
# property.. measured_power_C
# limit..... 0
# interval.. 0
# timestamp,m633,m630,m632,m650,m680,m684,m634,m645,m646,m652,m671,m675,m692,m611
2000-08-02 13:00:00 HDT,+121602+92912.2j,-1.6599e+06+1.13346e+06j,-1.65918e+06+822652j,-1.65983e+06+1.13346e+06j,-2.73846e+06-493265j,+128639+32355.2j,+120000+90000j,+71153.3+139630j,+70873.1+139406j,+0+0j,-1.89632e+06+201648j,+290000+37797.1j,+397394+97967.3j,+128374+32088.2j
2000-08-02 14:00:00 HDT,+121407+92559.1j,-2.02434e+06+1.8478e+06j,-2.16596e+06+1.59092e+06j,-2.02423e+06+1.8478e+06j,-3.67239e+06+415112j,+155349+11680.7j,+120000+90000j,+67774.4+139346j,+67532.7+139154j,+0+0j,-2.58059e+06+1.02022e+06j,+290000-8109.01j,+415971+49192.7j,+155060+11389.6j
2000-08-02 15:00:00 HDT,+121659+93016.9j,-1.2463e+06+1.24119e+06j,-1.28414e+06+943613j,-1.24626e+06+1.24119e+06j,-2.34495e+06-357835j,+121401+37453.6j,+120000+90000j,+65111.7+142659j,+64821.4+142427j,+0+0j,-1.54472e+06+340377j,+290000+48030.2j,+392452+109410j,+121143+37193.3j
2000-08-02 16:00:00 HDT,+121469+92671.5j,-1.39938e+06+1.77803e+06j,-1.47822e+06+1.59313e+06j,-1.39931e+06+1.77803e+06j,-2.85192e+06+592579j,+153495+8934.37j,+120000+90000j,+68267.7+136709j,+68022.7+136514j,+0+0j,-1.82521e+06+1.11654e+06j,+290000+11617.7j,+412752+60687.9j,+153186+8622.7j
2000-08-02 17:00:00 HDT,+121583+92878.7j,-435501+960718j,-477011+853111j,-435484+960718j,-1.64425e+06-30762.9j,+141322+16671.5j,+120000+90000j,+70914.5+141336j,+70632.4+141112j,+0+0j,-759779+461783j,+290000+38884.6j,+403359+85907.7j,+141015+16362j
2000-08-02 18:00:00 HDT,+121479+92689.6j,+1.09064e+06+692587j,+1.0622e+06+633912j,+1.09066e+06+692587j,-243006+75927.9j,+171722-26669j,+120000+90000j,+79071.1+138507j,+78802.4+138293j,+0+0j,+762973+328793j,+290000+17243.5j,+418782+37197j,+171315-27079.1j
2000-08-02 19:00:00 HDT,+121493+92715j,+1.3564e+06+645046j,+1.31566e+06+564366j,+1.35643e+06+645046j,+0+0j,+171847-29597.3j,+120000+90000j,+79700.5+137954j,+79430+137739j,+0+0j,+1.00488e+06+243641j,+290000+20570.4j,+418136+37388.5j,+171431-30017.4j
2000-08-02 20:00:00 HDT,+121493+92715j,+1.3564e+06+645046j,+1.31566e+06+564366j,+1.35643e+06+645046j,+0+0j,+171847-29597.3j,+120000+90000j,+79700.5+137954j,+79430+137739j,+0+0j,+1.00488e+06+243641j,+290000+20570.4j,+418136+37388.5j,+171431-30017.4j
2000-08-02 21:00:00 HDT,+121493+92715j,+1.3564e+06+645046j,+1.31566e+06+564366j,+1.35643e+06+645046j,+0+0j,+171847-29597.3j,+120000+90000j,+79700.5+137954j,+79430+137739j,+0+0j,+1.00488e+06+243641j,+290000+20570.4j,+418136+37388.5j,+171431-30017.4j
2000-08-02 22:00:00 HDT,+121493+92715j,+1.3564e+06+645046j,+1.31566e+06+564366j,+1.35643e+06+645046j,+0+0j,+171847-29597.3j,+120000+90000j,+79700.5+137954j,+79430+137739j,+0+0j,+1.00488e+06+243641j,+290000+20570.4j,+418136+37388.5j,+171431-30017.4j
2000-08-02 23:00:00 HDT,+121493+92715j,+1.3564e+06+645046j,+1.31566e+06+564366j,+1.35643e+06+645046j,+0+0j,+171847-29597.3j,+120000+90000j,+79700.5+137954j,+79430+137739j,+0+0j,+1.00488e+06+243641j,+290000+20570.4j,+418136+37388.5j,+171431-30017.4j
2000-08-03 00:00:00 HDT,+121493+92715j,+1.3564e+06+645046j,+1.31566e+06+564366j,+1.35643e+06+645046j,+0+0j,+171847-29597.3j,+120000+90000j,+79700.5+137954j,+79430+137739j,+0+0j,+1.00488e+06+243641j,+290000+20570.4j,+418136+37388.5j,+171431-30017.4j
