# file...... time_results/powerB_pv_control.csv
# date...... Sun Dec 10 19:41:50 2017
# user...... ericlinxie
# host...... (null)
# group..... class=meter
# property.. measured_power_B
# limit..... 0
# interval.. 0
# timestamp,m633,m630,m632,m650,m680,m684,m634,m645,m646,m652,m671,m675,m692,m611
2000-08-02 10:00:00 HDT,+121407+92558.8j,-919565+410171j,-933435+370843j,-919549+410171j,-1.94832e+06-104513j,+0+0j,+120000+90000j,+335419+124762j,+165139-458.602j,+0+0j,-1.46792e+06+41084.1j,+68000-168280j,+68339.4-167786j,+0+0j
2000-08-02 11:00:00 HDT,+121416+92575.3j,-1.01165e+06+523090j,-1.02927e+06+472566j,-1.01163e+06+523090j,-2.04867e+06-28685.1j,+0+0j,+120000+90000j,+334377+124917j,+164098-301.615j,+0+0j,-1.56759e+06+129289j,+68000-165827j,+68333.3-165335j,+0+0j
2000-08-02 12:00:00 HDT,+121408+92559.3j,-2.21109e+06+657134j,-2.25686e+06+447337j,-2.21101e+06+657134j,-3.32637e+06-373723j,+0+0j,+120000+90000j,+336452+124443j,+166168-780.467j,+0+0j,-2.83899e+06-103677j,+68000-171797j,+68339.7-171315j,+0+0j
2000-08-02 13:00:00 HDT,+121447+92630.7j,-2.01565e+06+1.00004e+06j,-2.06741e+06+794649j,-2.01558e+06+1.00004e+06j,-3.1359e+06-19978.3j,+0+0j,+120000+90000j,+331807+125355j,+161531+138.229j,+0+0j,-2.64865e+06+259232j,+68000-160325j,+68313-159848j,+0+0j
2000-08-02 14:00:00 HDT,+121448+92632.1j,-2.09553e+06+1.03646e+06j,-2.15116e+06+815823j,-2.09544e+06+1.03646e+06j,-3.22617e+06-26160.5j,+0+0j,+120000+90000j,+331820+124963j,+161544-253.572j,+0+0j,-2.73764e+06+262560j,+68000-160412j,+68314.1-159940j,+0+0j
2000-08-02 15:00:00 HDT,+121450+92636.3j,-1.69126e+06+975312j,-1.73587e+06+820020j,-1.6912e+06+975312j,-2.79068e+06+102238j,+0+0j,+120000+90000j,+331146+125373j,+160872+158.146j,+0+0j,-2.3056e+06+348103j,+68000-158441j,+68310.2-157963j,+0+0j
2000-08-02 16:00:00 HDT,+121438+92613.8j,-1.54044e+06+839389j,-1.5774e+06+715757j,-1.54039e+06+839389j,-2.62349e+06+60818.5j,+0+0j,+120000+90000j,+332356+125035j,+162080-181.421j,+0+0j,-2.13923e+06+280846j,+68000-161278j,+68319.3-160798j,+0+0j
2000-08-02 17:00:00 HDT,+121433+92604.6j,-757110+653301j,-774310+615411j,-757094+653301j,-1.78809e+06+145291j,+0+0j,+120000+90000j,+332233+125279j,+161958+63.7321j,+0+0j,-1.30722e+06+296350j,+68000-160798j,+68322.9-160307j,+0+0j
2000-08-02 18:00:00 HDT,+121423+92588.1j,+744140+391543j,+746215+372887j,+744151+391543j,-235853+36473.7j,+0+0j,+120000+90000j,+331996+125646j,+161725+432.84j,+0+0j,+248860+127748j,+68000-162321j,+68341.4-161807j,+0+0j
2000-08-02 19:00:00 HDT,+121423+92588j,+977189+373720j,+980149+341459j,+977207+373720j,-0+0j,+0+0j,+120000+90000j,+331799+125763j,+161528+550.096j,+0+0j,+486294+90973.7j,+68000-162449j,+68344.5-161931j,+0+0j
2000-08-02 20:00:00 HDT,+121423+92588j,+977189+373720j,+980149+341459j,+977207+373720j,-0+0j,+0+0j,+120000+90000j,+331799+125763j,+161528+550.094j,+0+0j,+486294+90973.7j,+68000-162449j,+68344.5-161931j,+0+0j
2000-08-02 21:00:00 HDT,+121423+92588j,+977189+373720j,+980149+341459j,+977207+373720j,-0+0j,+0+0j,+120000+90000j,+331799+125763j,+161528+550.094j,+0+0j,+486294+90973.7j,+68000-162449j,+68344.5-161931j,+0+0j
2000-08-02 22:00:00 HDT,+121423+92588j,+977189+373720j,+980149+341459j,+977207+373720j,-0+0j,+0+0j,+120000+90000j,+331799+125763j,+161528+550.094j,+0+0j,+486294+90973.7j,+68000-162449j,+68344.5-161931j,+0+0j
2000-08-02 23:00:00 HDT,+121423+92588j,+977189+373720j,+980149+341459j,+977207+373720j,-0+0j,+0+0j,+120000+90000j,+331799+125763j,+161528+550.094j,+0+0j,+486294+90973.7j,+68000-162449j,+68344.5-161931j,+0+0j
2000-08-03 00:00:00 HDT,+121423+92588j,+977189+373720j,+980149+341459j,+977207+373720j,-0+0j,+0+0j,+120000+90000j,+331799+125763j,+161528+550.094j,+0+0j,+486294+90973.7j,+68000-162449j,+68344.5-161931j,+0+0j
