# file...... time_results/voltageC_pv_control.csv
# date...... Sat Jan 20 17:25:57 2018
# user...... ericlinxie
# host...... (null)
# group..... class=meter
# property.. voltage_C
# limit..... 0
# interval.. 0
# timestamp,m633,m630,m632,m650,m680,m684,m634,m645,m646,m652,m671,m675,m692,m611
2000-08-02 11:00:00 HDT,-1327.35+2116.87j,-1283.49+2223.01j,-1330.75+2121.85j,-1200.89+2080j,-1506.46+1997.76j,-1405.04+2026.6j,-148.54+241.135j,-1329.13+2117.1j,-1328.07+2111.82j,+0+0j,-1410.7+2028.57j,-1408.36+2025.13j,-1410.7+2028.56j,-1397.78+2025.73j
2000-08-02 12:00:00 HDT,-1443.42+2086.44j,-1283.51+2223.05j,-1446.99+2091.12j,-1200.89+2080j,-1796.11+1913.43j,-1637.95+1963.22j,-161.871+237.883j,-1445.1+2086.36j,-1443.77+2081.09j,+0+0j,-1643.24+1965.14j,-1640.56+1962.44j,-1643.24+1965.13j,-1631.08+1962.58j
2000-08-02 13:00:00 HDT,-1400.49+2053.41j,-1283.52+2223.04j,-1404.13+2058.21j,-1200.89+2080j,-1691.5+1833j,-1552.41+1897.32j,-156.837+233.976j,-1402.32+2053.62j,-1401.04+2048.42j,+0+0j,-1557.73+1899.4j,-1554.94+1895.99j,-1557.74+1899.39j,-1545.51+1896.47j
2000-08-02 14:00:00 HDT,-1417.39+2049.9j,-1283.52+2223.04j,-1421.04+2054.64j,-1200.89+2080j,-1733.35+1822.91j,-1586.28+1889.87j,-158.782+233.61j,-1419.2+2050.06j,-1417.89+2044.86j,+0+0j,-1591.55+1891.92j,-1588.73+1888.71j,-1591.55+1891.91j,-1579.44+1889.06j
2000-08-02 15:00:00 HDT,-1373.5+2058.98j,-1283.51+2223.03j,-1377.1+2063.84j,-1200.89+2080j,-1624.19+1848.8j,-1498.3+1908.98j,-153.733+234.557j,-1375.36+2059.26j,-1374.14+2054.06j,+0+0j,-1503.7+1911.07j,-1500.98+1907.49j,-1503.71+1911.06j,-1491.32+1908.08j
2000-08-02 16:00:00 HDT,-1369.77+2075.4j,-1283.51+2223.02j,-1373.32+2080.26j,-1200.89+2080j,-1613.92+1890.42j,-1490.59+1942.16j,-153.34+236.443j,-1371.59+2075.62j,-1370.4+2070.4j,+0+0j,-1496.04+1944.19j,-1493.41+1940.77j,-1496.04+1944.18j,-1483.56+1941.29j
2000-08-02 17:00:00 HDT,-1296.59+2104.72j,-1283.49+2223j,-1300+2109.78j,-1200.89+2080j,-1430.56+1969.36j,-1343.58+2002.63j,-144.965+239.661j,-1298.44+2105.1j,-1297.44+2099.85j,+0+0j,-1349.29+2004.67j,-1346.98+2000.87j,-1349.3+2004.66j,-1336.27+2001.65j
2000-08-02 18:00:00 HDT,-1159.89+2154j,-1283.45+2222.95j,-1163.01+2159.41j,-1200.89+2080j,-1086.39+2102.92j,-1068.67+2104.54j,-129.338+245.045j,-1161.77+2154.67j,-1161.1+2149.39j,+0+0j,-1074.86+2106.6j,-1073.27+2102.32j,-1074.87+2106.59j,-1060.86+2103.34j
2000-08-02 19:00:00 HDT,-1137.36+2159.06j,-1283.45+2222.94j,-1140.43+2164.52j,-1200.89+2080j,-1029.63+2117.24j,-1023.36+2115.17j,-126.759+245.578j,-1139.24+2159.78j,-1138.63+2154.5j,+0+0j,-1029.63+2117.24j,-1028.16+2112.87j,-1029.63+2117.23j,-1015.48+2113.92j
2000-08-02 20:00:00 HDT,-1137.36+2159.06j,-1283.45+2222.94j,-1140.43+2164.52j,-1200.89+2080j,-1029.63+2117.24j,-1023.36+2115.17j,-126.759+245.578j,-1139.24+2159.78j,-1138.63+2154.5j,+0+0j,-1029.63+2117.24j,-1028.16+2112.87j,-1029.63+2117.23j,-1015.48+2113.92j
2000-08-02 21:00:00 HDT,-1137.36+2159.06j,-1283.45+2222.94j,-1140.43+2164.52j,-1200.89+2080j,-1029.63+2117.24j,-1023.36+2115.17j,-126.759+245.578j,-1139.24+2159.78j,-1138.63+2154.5j,+0+0j,-1029.63+2117.24j,-1028.16+2112.87j,-1029.63+2117.23j,-1015.48+2113.92j
2000-08-02 22:00:00 HDT,-1137.36+2159.06j,-1283.45+2222.94j,-1140.43+2164.52j,-1200.89+2080j,-1029.63+2117.24j,-1023.36+2115.17j,-126.759+245.578j,-1139.24+2159.78j,-1138.63+2154.5j,+0+0j,-1029.63+2117.24j,-1028.16+2112.87j,-1029.63+2117.23j,-1015.48+2113.92j
2000-08-02 23:00:00 HDT,-1137.36+2159.06j,-1283.45+2222.94j,-1140.43+2164.52j,-1200.89+2080j,-1029.63+2117.24j,-1023.36+2115.17j,-126.759+245.578j,-1139.24+2159.78j,-1138.63+2154.5j,+0+0j,-1029.63+2117.24j,-1028.16+2112.87j,-1029.63+2117.23j,-1015.48+2113.92j
2000-08-03 00:00:00 HDT,-1137.36+2159.06j,-1283.45+2222.94j,-1140.43+2164.52j,-1200.89+2080j,-1029.63+2117.24j,-1023.36+2115.17j,-126.759+245.578j,-1139.24+2159.78j,-1138.63+2154.5j,+0+0j,-1029.63+2117.24j,-1028.16+2112.87j,-1029.63+2117.23j,-1015.48+2113.92j
