# file...... time_results/powerC_pv_control.csv
# date...... Sun Dec 10 19:41:50 2017
# user...... ericlinxie
# host...... (null)
# group..... class=meter
# property.. measured_power_C
# limit..... 0
# interval.. 0
# timestamp,m633,m630,m632,m650,m680,m684,m634,m645,m646,m652,m671,m675,m692,m611
2000-08-02 13:00:00 HDT,+121437+92613.5j,-1.69939e+06+1.12059e+06j,-1.72639e+06+960906j,-1.69933e+06+1.12059e+06j,-3.07412e+06+26166.4j,+158264+4626.8j,+120000+90000j,+83565.5+140587j,+83290.7+140368j,+0+0j,-2.03455e+06+496447j,+290000+3536.99j,+415895+51537.1j,+157949+4309.08j
2000-08-02 14:00:00 HDT,+121429+92599j,-1.85944e+06+1.11489e+06j,-1.8919e+06+934171j,-1.85937e+06+1.11489e+06j,-3.25092e+06-48600.2j,+157903+5963.47j,+120000+90000j,+83710.6+141070j,+83435.5+140851j,+0+0j,-2.20593e+06+443788j,+290000+810.192j,+416071+50698.6j,+157593+5651.13j
2000-08-02 15:00:00 HDT,+121450+92636.5j,-1.40586e+06+1.09817e+06j,-1.42471e+06+971247j,-1.40581e+06+1.09817e+06j,-2.75061e+06+108443j,+158823+2422.57j,+120000+90000j,+82728.8+139709j,+82455.6+139491j,+0+0j,-1.72278e+06+547475j,+290000+7738.8j,+415585+52736.2j,+158499+2096.18j
2000-08-02 16:00:00 HDT,+121436+92611j,-1.28894e+06+963134j,-1.30538e+06+858713j,-1.2889e+06+963134j,-2.63211e+06+37257j,+161365-211.084j,+120000+90000j,+83134.3+140975j,+82859.3+140756j,+0+0j,-1.60163e+06+456639j,+290000+4084.07j,+417144+48112.2j,+161037-542.046j
2000-08-02 17:00:00 HDT,+121454+92643.1j,-453082+836884j,-460353+795108j,-453068+836884j,-1.7592e+06+138257j,+165134-8986.12j,+120000+90000j,+82052.5+140038j,+81778.9+139820j,+0+0j,-744507+474635j,+290000+10291j,+417776+45654.8j,+164779-9344.56j
2000-08-02 18:00:00 HDT,+121485+92700.9j,+1.10995e+06+650471j,+1.07849e+06+589917j,+1.10997e+06+650471j,-228969+34929.7j,+171311-26858.7j,+120000+90000j,+80095.1+138411j,+79823.9+138195j,+0+0j,+775880+283751j,+290000+18826.3j,+418356+38177.7j,+170903-27270.3j
2000-08-02 19:00:00 HDT,+121493+92715j,+1.3564e+06+645046j,+1.31567e+06+564366j,+1.35643e+06+645046j,+0+0j,+171847-29597.3j,+120000+90000j,+79700.6+137954j,+79430+137739j,+0+0j,+1.00488e+06+243641j,+290000+20570.4j,+418135+37388.5j,+171431-30017.4j
2000-08-02 20:00:00 HDT,+121493+92715j,+1.3564e+06+645046j,+1.31566e+06+564366j,+1.35643e+06+645046j,+0+0j,+171847-29597.3j,+120000+90000j,+79700.5+137954j,+79430+137739j,+0+0j,+1.00488e+06+243641j,+290000+20570.4j,+418136+37388.5j,+171431-30017.4j
2000-08-02 21:00:00 HDT,+121493+92715j,+1.3564e+06+645046j,+1.31566e+06+564366j,+1.35643e+06+645046j,+0+0j,+171847-29597.3j,+120000+90000j,+79700.5+137954j,+79430+137739j,+0+0j,+1.00488e+06+243641j,+290000+20570.4j,+418136+37388.5j,+171431-30017.4j
2000-08-02 22:00:00 HDT,+121493+92715j,+1.3564e+06+645046j,+1.31566e+06+564366j,+1.35643e+06+645046j,+0+0j,+171847-29597.3j,+120000+90000j,+79700.5+137954j,+79430+137739j,+0+0j,+1.00488e+06+243641j,+290000+20570.4j,+418136+37388.5j,+171431-30017.4j
2000-08-02 23:00:00 HDT,+121493+92715j,+1.3564e+06+645046j,+1.31566e+06+564366j,+1.35643e+06+645046j,+0+0j,+171847-29597.3j,+120000+90000j,+79700.5+137954j,+79430+137739j,+0+0j,+1.00488e+06+243641j,+290000+20570.4j,+418136+37388.5j,+171431-30017.4j
2000-08-03 00:00:00 HDT,+121493+92715j,+1.3564e+06+645046j,+1.31566e+06+564366j,+1.35643e+06+645046j,+0+0j,+171847-29597.3j,+120000+90000j,+79700.5+137954j,+79430+137739j,+0+0j,+1.00488e+06+243641j,+290000+20570.4j,+418136+37388.5j,+171431-30017.4j
