# file...... time_results/line_out_B_pv/overhead_line_losses.csv
# date...... Sun Dec 10 19:41:19 2017
# user...... ericlinxie
# host...... (null)
# group..... class=overhead_line
# property.. current_out_B
# limit..... 0
# interval.. 0
# timestamp,line_632-645,line_645-646,line_630-632,line_632-6321,line_6321-671,line_671-680,line_671-684,line_684-611,line_632-633
2000-08-02 10:00:00 HDT,-107.007-95.6365j,-30.8638-58.7208j,+41.4541+397.107j,+203.557+518.446j,+220.358+529.492j,+323.911+685.329j,+0+0j,+0+0j,-55.0996-25.7008j
2000-08-02 11:00:00 HDT,-106.684-96.1111j,-30.5042-58.6691j,+20.933+451.115j,+182.752+573.306j,+199.54+584.508j,+302.994+741.483j,+0+0j,+0+0j,-55.1382-26.0779j
2000-08-02 12:00:00 HDT,-101.978-101.485j,-27.8428-60.6738j,+212.698+889.565j,+368.372+1019.57j,+384.406+1031.67j,+468.099+1192.96j,+0+0j,+0+0j,-53.7002-28.5217j
2000-08-02 13:00:00 HDT,-95.8672-99.2774j,-28.0642-60.1815j,+82.8232+902.571j,+227.711+1029.19j,+242.049+1040.5j,+320.808+1196.1j,+0+0j,+0+0j,-49.025-27.3442j
2000-08-02 14:00:00 HDT,-111.211-84.0743j,-28.9058-54.4789j,-314.162-280.641j,-143.415-176.17j,-124.541-167.088j,-0.1+3.01986e-09j,+0+0j,+0+0j,-59.5392-20.3947j
2000-08-02 15:00:00 HDT,-94.9883-95.5387j,-30.5148-60.3037j,+500.479+651.754j,+641.981+771.904j,+655.593+781.984j,+722.046+938.326j,+0+0j,+0+0j,-46.5182-24.6091j
2000-08-02 16:00:00 HDT,-111.176-85.0714j,-29.8991-54.4148j,-313.686-278.185j,-143.72-171.948j,-125.181-162.579j,-0.1-4.99625e-10j,+0+0j,+0+0j,-58.7934-21.1636j
2000-08-02 17:00:00 HDT,-101.476-92.9085j,-31.7766-58.5599j,+173.597+329.682j,+325.39+446.516j,+340.478+456.564j,+431.563+610.314j,+0+0j,+0+0j,-50.321-23.9231j
2000-08-02 18:00:00 HDT,-113.673-86.6078j,-34.3031-55.2369j,-322.095-262.865j,-151.05-154.575j,-133.096-145.05j,-0.1-1.47234e-09j,+0+0j,+0+0j,-57.3753-21.6807j
2000-08-02 19:00:00 HDT,-113.765-86.7884j,-34.7432-55.2283j,-322.09-261.479j,-151.209-152.87j,-133.363-143.3j,+9.00531e-13+5.02265e-13j,+0+0j,+0+0j,-57.1198-21.8184j
2000-08-02 20:00:00 HDT,-113.765-86.7884j,-34.7432-55.2283j,-322.09-261.479j,-151.209-152.87j,-133.363-143.3j,+1.80561e-12-8.62863e-13j,+0+0j,+0+0j,-57.1198-21.8184j
2000-08-02 21:00:00 HDT,-113.765-86.7884j,-34.7432-55.2283j,-322.09-261.479j,-151.209-152.87j,-133.363-143.3j,-1.05695e-12-1.29383e-12j,+0+0j,+0+0j,-57.1198-21.8184j
2000-08-02 22:00:00 HDT,-113.765-86.7884j,-34.7432-55.2283j,-322.09-261.479j,-151.209-152.87j,-133.363-143.3j,+3.15518e-13-2.46036e-13j,+0+0j,+0+0j,-57.1198-21.8184j
2000-08-02 23:00:00 HDT,-113.765-86.7884j,-34.7432-55.2283j,-322.09-261.479j,-151.209-152.87j,-133.363-143.3j,+4.86866e-14-1.11782e-12j,+0+0j,+0+0j,-57.1198-21.8184j
2000-08-03 00:00:00 HDT,-113.765-86.7884j,-34.7432-55.2283j,-322.09-261.479j,-151.209-152.87j,-133.363-143.3j,-7.69006e-13-3.06906e-12j,+0+0j,+0+0j,-57.1198-21.8184j
